0529,表外音訓です。,厳,イカ,いか(つい/めしい),,,,,形容詞,自立,*,*,形容詞・アウオ段,,厳つい,,
0529,表外音訓です。,厳,イカ,いか(つい/めしい),,,,,形容詞,自立,*,*,形容詞・イ段,,厳しい,,
