0147,表外音訓です。,過,ヨギ,よぎ(る),,,,,動詞,自立,*,*,五段・ラ行,,過る,,
0147,表外音訓です。,過,ヨギ,よぎ(る),,,,,動詞,自立,*,*,五段・ラ行,,過ぎる,,
