0411,表外音訓です。,競,クラ,くら(べる),根競べ,1285,1285,5622,名詞,一般,*,*,*,*,根競べ,コンクラベ,コンクラベ
0411,表外音訓です。,競,クラ,くら(べる),競べ,1285,1285,5638,名詞,一般,*,*,*,*,競べ,クラベ,クラベ
0411,表外音訓です。,競,クラ,くら(べる),腕競べ,1285,1285,5622,名詞,一般,*,*,*,*,腕競べ,ウデクラベ,ウデクラベ
0411,表外音訓です。,競,クラ,くら(べる),,,,,動詞,自立,*,*,一段,,競べる,,
