0445,表外音訓です。,具,ソナ,そな(わる/える),,,,,動詞,自立,*,*,一段,,具える,,
0445,表外音訓です。,具,ソナ,そな(わる/える),,,,,動詞,自立,*,*,五段・ラ行,,具わる,,
