0584,表外音訓です。,拘,カカワ,かかわ(る),,,,,動詞,自立,*,*,五段・ラ行,,拘わる,,
0584,表外音訓です。,拘,カカワ,かかわ(る),,,,,動詞,自立,*,*,五段・ラ行,,拘る,,
