0043,表外音訓です。,遺,ノコ,のこ(す/る),,,,,動詞,自立,*,*,五段・ラ行,,遺る,,
0043,表外音訓です。,遺,ノコ,のこ(す/る),,,,,動詞,自立,*,*,五段・サ行,,遺す,,
