0485,表外音訓です。,傾,カシ,かし(げる/ぐ),,,,,動詞,自立,*,*,五段・ガ行,,傾ぐ,,
0485,表外音訓です。,傾,カシ,かし(げる/ぐ),,,,,動詞,自立,*,*,一段,,傾げる,,
