0314,表外音訓です。,起,タ,た(つ),,,,,動詞,自立,*,*,五段・タ行,,起つ,,
0314,表外音訓です。,起,タ,た(つ),,,,,動詞,自立,*,*,五段・タ行,,奮い起つ,,
0314,表外音訓です。,起,タ,た(つ),,,,,動詞,自立,*,*,一段,,起てる,,
