0388,表外音訓です。,漁,アサ,あさ(る),,,,,動詞,自立,*,*,五段・ラ行,,買い漁る,,
0388,表外音訓です。,漁,アサ,あさ(る),,,,,動詞,自立,*,*,五段・ラ行,,漁る,,
