0004,表外音訓です。,愛,メ,め(でる),,,,,形容詞,自立,*,*,形容詞・アウオ段,,愛づらい,,
0004,表外音訓です。,愛,メ,め(でる),,,,,動詞,自立,*,*,一段,,愛でる,,
