0690,表外音訓です。,擦,コス,こす(る/れる),耳擦り,1285,1285,5622,名詞,一般,*,*,*,*,耳擦り,ミミコスリ,ミミコスリ
0690,表外音訓です。,擦,コス,こす(る/れる),,,,,動詞,自立,*,*,五段・ラ行,,当て擦る,,
0690,表外音訓です。,擦,コス,こす(る/れる),,,,,動詞,自立,*,*,五段・ラ行,,擦る,,
0690,表外音訓です。,擦,コス,こす(る/れる),,,,,動詞,自立,*,*,一段,,擦れる,,
