0574,表外音訓です。,行,クダリ,くだり,行,1285,1285,8202,名詞,一般,*,*,*,*,行,クダリ,クダリ
0574,表外音訓です。,行,クダリ,くだり,三行半,1285,1285,5189,名詞,一般,*,*,*,*,三行半,ミクダリハン,ミクダリハン
