0273,表外音訓です。,寛,クツロ,くつろ(ぐ),,,,,動詞,自立,*,*,一段,,寛げる,,
0273,表外音訓です。,寛,クツロ,くつろ(ぐ),,,,,動詞,自立,*,*,五段・ガ行,,寛ぐ,,
