0707,表外音訓です。,子,ネ,ね,初子,1285,1285,5600,名詞,一般,*,*,*,*,初子,ハツネ,ハツネ
0707,表外音訓です。,子,ネ,ね,子,1285,1285,13616,名詞,一般,*,*,*,*,子,ネ,ネ
0707,表外音訓です。,子,ネ,ね,子日,1285,1285,5622,名詞,一般,*,*,*,*,子日,ネノヒ,ネノヒ
0707,表外音訓です。,子,ネ,ね,子の日,1285,1285,5622,名詞,一般,*,*,*,*,子の日,ネノヒ,ネノヒ
0707,表外音訓です。,子,ネ,ね,甲子,1285,1285,6397,名詞,一般,*,*,*,*,甲子,キノエネ,キノエネ
