0199,表外音訓です。,革,アラタ,あらた(まる/める),,,,,動詞,自立,*,*,五段・ラ行,,革まる,,
0199,表外音訓です。,革,アラタ,あらた(まる/める),,,,,動詞,自立,*,*,一段,,革める,,
