0698,表外音訓です。,惨,ムゴ,むご(い),,,,,形容詞,自立,*,*,形容詞・イ段,,惨たらしい,,
0698,表外音訓です。,惨,ムゴ,むご(い),,,,,形容詞,自立,*,*,形容詞・アウオ段,,惨い,,
