0796,表外音訓です。,釈,ト,と(く),,,,,動詞,自立,*,*,一段,,釈ける,,
0796,表外音訓です。,釈,ト,と(く),,,,,動詞,自立,*,*,五段・カ行イ音便,,釈く,,
