0164,表外音訓です。,回,メグ,めぐ(る),堂々回り,1285,1285,5622,名詞,一般,*,*,*,*,堂々回り,ドウドウメグリ,ドードーメグリ
0164,表外音訓です。,回,メグ,めぐ(る),堂堂回り,1285,1285,5622,名詞,一般,*,*,*,*,堂堂回り,ドウドウメグリ,ドードーメグリ
